/* columns are dimensionless Superdroplet:SD eps_1, eps_2, eps_3, ... eps_nsupers,r_1, r_2, r_3, ... r_nsupers,m_sol_1, m_sol_2, m_sol_3, ... m_sol_nsupers   */
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,3.9615444644666539e+01,3.3806145310656831e+01,3.2023816177096080e+01,2.6838351880914828e+01,1.7101348748050071e+01,8.0931317909994203e+00,3.6283957797762433e+01,3.0910968251275989e+01,1.4042719838052180e+01,4.5354021242668750e+01,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.2524586708901509e+01,7.9917531482631190e+01,7.5914296968100047e+01,6.3957329704817191e+01,4.0830157434751520e+01,1.9322519467021849e+01,8.5379119863200060e+01,7.3384878379651127e+01,3.3527582211826882e+01,1.0430297808308212e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.4326988741956455e+01,8.0666007029128821e+01,7.6434585552951859e+01,6.4076570810093273e+01,4.0830256222925193e+01,1.9322511038202453e+01,8.6522311227184048e+01,7.3786920555618565e+01,3.3527566639007809e+01,1.0750597783502720e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.4550461493089202e+01,8.0711132541820803e+01,7.6457592844768129e+01,6.4078006818396119e+01,4.0830253226956224e+01,1.9322509809369315e+01,8.6620442003613093e+01,7.3801147823009146e+01,3.3527564328638377e+01,1.0812182369927329e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.4579761379408765e+01,8.0713928689689737e+01,7.6458630225756238e+01,6.4078023223865785e+01,4.0830252697853325e+01,1.9322509589919715e+01,8.6629201236263711e+01,7.3801658583441082e+01,3.3527563918581691e+01,1.0825064838859875e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.4583629709024876e+01,8.0714102051153631e+01,7.6458676841867842e+01,6.4078023220477931e+01,4.0830252595472246e+01,1.9322509547221149e+01,8.6629985580184808e+01,7.3801676726596952e+01,3.3527563838983262e+01,1.0827803868801954e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.4584140871671565e+01,8.0714112761495755e+01,7.6458678895600144e+01,6.4078023180148676e+01,4.0830252574874571e+01,1.9322509538565498e+01,8.6630055801360371e+01,7.3801677329499682e+01,3.3527563823052212e+01,1.0828388220971782e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.4584208420141749e+01,8.0714113414961886e+01,7.6458678977667859e+01,6.4078023171368216e+01,4.0830252570548623e+01,1.9322509536754882e+01,8.6630062081161341e+01,7.3801677340698674e+01,3.3527563819660941e+01,1.0828512978687493e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.4584217345534540e+01,8.0714113452879616e+01,7.6458678977866086e+01,6.4078023170159085e+01,4.0830252569778025e+01,1.9322509536390005e+01,8.6630062641217094e+01,7.3801677340698674e+01,3.3527563819028103e+01,1.0828539618270241e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,1.0240000000000000e+09,9.4584218524652570e+01,8.0714113452879616e+01,7.6458678977866086e+01,6.4078023169903602e+01,4.0830252569615190e+01,1.9322509536312889e+01,8.6630062690534146e+01,7.3801677340672384e+01,3.3527563818894372e+01,1.0828545306823349e+02,4.4923258460013354e+08,2.7916733905050129e+08,2.3729954082550564e+08,1.3968352088472456e+08,3.6138384664838828e+07,3.8302531926460038e+06,3.4516090956486458e+08,2.1341034728337818e+08,2.0009274386416864e+07,6.7410111077170897e+08
