/* columns are dimensionless Superdroplet: SD eps_1, eps_2, eps_3, ... eps_nsupers, r_1, r_2, r_3, ... r_nsupers, m_sol_1, m_sol_2, m_sol_3, ... m_sol_nsupers   */
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    1.18850222743700e-02,    1.67880401812300e-02,    2.37137370566200e-02,    3.34965439157800e-02,    4.73151258961500e-02,    6.68343917568600e-02,    9.44060876285900e-02,    1.33352143216330e-01,    1.88364908948980e-01,    2.66072505979880e-01,    3.75837404288440e-01,    5.30884444230990e-01,    7.49894209332450e-01,    1.05925372517729e+00,    1.49623565609443e+00,    2.11348903983664e+00,    2.98538261891796e+00,    4.21696503428581e+00,    5.95662143529010e+00,    8.41395141645194e+00,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86095673499724e-02,    4.08043074071830e-02,    5.80365445662083e-02,    8.23825487748940e-02,    1.16775643545030e-01,    1.65359639680319e-01,    2.33988101963244e-01,    3.30929603575782e-01,    4.67863933528622e-01,    6.61289261016928e-01,    9.34509730615344e-01,    1.32044277344671e+00,    1.86558384159501e+00,    2.63560442001688e+00,    3.72324536897428e+00,    5.25614021895795e+00,    7.35360596833886e+00,    1.00273251442972e+01,    1.32693476808659e+01,    1.71573786415464e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86172327993256e-02,    4.08154742924361e-02,    5.80526672922082e-02,    8.24056789914369e-02,    1.16808677248858e-01,    1.65406666065208e-01,    2.34054895993810e-01,    3.31024321520179e-01,    4.67998094956001e-01,    6.61479134749395e-01,    9.34778289264913e-01,    1.32082244521061e+00,    1.86612037201117e+00,    2.63636134468849e+00,    3.72432276432479e+00,    5.26095954542933e+00,    7.42614812407372e+00,    1.03842366411722e+01,    1.41482371344635e+01,    1.87092224153852e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86249961004873e-02,    4.08267837939594e-02,    5.80689960016691e-02,    8.24291048012580e-02,    1.16842133204595e-01,    1.65454293694666e-01,    2.34122544230723e-01,    3.31120251275526e-01,    4.68133974082119e-01,    6.61671442877266e-01,    9.35050300654350e-01,    1.32120702531256e+00,    1.86666391467764e+00,    2.63713046784619e+00,    3.72540718859818e+00,    5.26255637613577e+00,    7.43319627112201e+00,    1.04703011045043e+01,    1.45034847920990e+01,    1.95028621086129e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86337337688135e-02,    4.08395129141687e-02,    5.80873745404115e-02,    8.24554715605816e-02,    1.16879789516843e-01,    1.65507901122644e-01,    2.34198686154700e-01,    3.31228225980983e-01,    4.68286914791998e-01,    6.61887899375685e-01,    9.35356472223584e-01,    1.32163991163802e+00,    1.86727575753191e+00,    2.63799509237998e+00,    3.72663161694484e+00,    5.26427667783166e+00,    7.43597194378579e+00,    1.04962551938617e+01,    1.46834557669253e+01,    2.00217716314093e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86424684019729e-02,    4.08522378249150e-02,    5.81057472212026e-02,    8.24818301413806e-02,    1.16917434379706e-01,    1.65561492489611e-01,    2.34274805519699e-01,    3.31336168988603e-01,    4.68439811003361e-01,    6.62104293597608e-01,    9.35662557261740e-01,    1.32207267960956e+00,    1.86788744409196e+00,    2.63885942531090e+00,    3.72785258049252e+00,    5.26600087601402e+00,    7.43842353119196e+00,    1.05047684102749e+01,    1.47671999148835e+01,    2.03401875882810e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86498899071965e-02,    4.08630499038353e-02,    5.81213582705767e-02,    8.25042269033483e-02,    1.16949421233858e-01,    1.65607029289614e-01,    2.34339484651947e-01,    3.31427889099046e-01,    4.68569728498232e-01,    6.62288166379381e-01,    9.35922642099309e-01,    1.32244041033716e+00,    1.86840720933208e+00,    2.63959389051417e+00,    3.72889009442377e+00,    5.26746611248293e+00,    7.44049232993497e+00,    1.05087631736477e+01,    1.48041774783886e+01,    2.05203506782982e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86573291892306e-02,    4.08738880497195e-02,    5.81370071309090e-02,    8.25266780897628e-02,    1.16981485997620e-01,    1.65652677186421e-01,    2.34404321770568e-01,    3.31519833442266e-01,    4.68699963824875e-01,    6.62472489261724e-01,    9.36183364025880e-01,    1.32280904271436e+00,    1.86892825115764e+00,    2.64033016420936e+00,    3.72993025532219e+00,    5.26893507904758e+00,    7.44256637824598e+00,    1.05120142921596e+01,    1.48257713288931e+01,    2.06482479571719e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86651178369648e-02,    4.08852353635595e-02,    5.81533913526049e-02,    8.25501844820209e-02,    1.17015058002414e-01,    1.65700471014699e-01,    2.34472207118767e-01,    3.31616100632975e-01,    4.68836322506575e-01,    6.62665478825925e-01,    9.36456345204131e-01,    1.32319500898784e+00,    1.86947379497612e+00,    2.64110106531237e+00,    3.73101933188859e+00,    5.27047317865352e+00,    7.44473753768675e+00,    1.05151726476483e+01,    1.48397172972734e+01,    2.07441573965412e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
    1.55486503130000e+11,    2.90890126950000e+11,    2.93409581699000e+11,    1.62297302994000e+11,    5.67228664340000e+10,    2.79865795720000e+10,    3.36579268600000e+10,    4.41145013740000e+10,    4.95025889860000e+10,    4.68038789610000e+10,    3.72821503030000e+10,    2.50936477590000e+10,    1.45137761370000e+10,    7.82138770400000e+09,    5.02388262300000e+09,    4.71655962000000e+09,    5.09679011200000e+09,    4.85451175500000e+09,    3.71519040300000e+09,    2.23366043900000e+09,    2.86757507825341e-02,    4.09007268537165e-02,    5.81757596066943e-02,    8.25822764703714e-02,    1.17060892347978e-01,    1.65765722107495e-01,    2.34564888734606e-01,    3.31747531380161e-01,    4.69022489336300e-01,    6.62928962664001e-01,    9.36829040090825e-01,    1.32372196059211e+00,    1.87021861603428e+00,    2.64215356622623e+00,    3.73250622653695e+00,    5.27257317587169e+00,    7.44770119324447e+00,    1.05193075321011e+01,    1.48514023646581e+01,    2.08334110246310e+01,    5.51385021888000e-03,    1.55401413424400e-02,    4.37980691089800e-02,    1.23439730399080e-01,    3.47900429196660e-01,    9.80516631427440e-01,    2.76347133783601e+00,    7.78852044959559e+00,    2.19510330949445e+01,    6.18664169984125e+01,    1.74363253686814e+02,    4.91422418030654e+02,    1.38501655501829e+03,    3.90350701818228e+03,    1.10015775521159e+04,    3.10066583898656e+04,    8.73886367615451e+04,    2.46294642235207e+05,    6.94152615737597e+05,    1.95638788388741e+06
